"lat","lon","IFd","GIn","HIn","IFr","Crn","Pln","Frg","Nct","Grn","Clst"
65.5,-158.5,15,32,24,5,20,21,0,0,4,"6"
65.5,-162.5,12,32,21,6,17,17,0,0,4,"6"
65.5,-163.5,12,34,21,6,17,18,0,0,4,"6"
65.5,-164.5,12,31,17,4,17,19,0,0,3,"6"
65.5,-165.5,11,31,18,7,17,19,0,0,3,"6"
65.5,-166.5,12,30,18,5,17,18,0,0,3,"6"
65.5,-167.5,12,32,17,8,17,18,0,0,3,"6"
65.5,-72.5,2,12,8,1,7,9,0,0,2,"6"
65.5,-73.5,2,12,8,1,8,9,0,0,2,"6"
65.5,116.5,12,41,22,7,21,15,0,0,11,"6"
65.5,117.5,12,40,22,7,21,15,0,0,11,"6"
65.5,118.5,13,40,22,7,21,15,0,0,11,"6"
65.5,119.5,13,40,22,7,21,15,0,0,10,"6"
65.5,124.5,15,38,20,6,20,16,0,0,11,"6"
65.5,125.5,15,37,20,6,21,18,0,0,11,"6"
65.5,126.5,15,37,20,6,21,17,0,0,10,"6"
65.5,127.5,15,37,21,6,21,16,0,0,8,"6"
65.5,13.5,14,49,26,19,21,15,0,0,6,"6"
65.5,131.5,15,39,22,5,20,16,0,0,7,"6"
65.5,133.5,15,39,22,5,20,16,0,0,7,"6"
65.5,134.5,16,39,21,5,20,17,0,0,7,"6"
65.5,135.5,16,39,20,5,20,17,0,0,7,"6"
65.5,136.5,16,38,21,5,20,17,0,0,7,"6"
65.5,139.5,16,38,19,5,21,15,0,0,7,"6"
65.5,14.5,11,48,20,14,21,17,0,0,4,"6"
65.5,140.5,16,39,18,5,21,15,0,0,7,"6"
65.5,141.5,16,39,18,5,21,15,0,0,6,"6"
65.5,143.5,16,38,19,5,20,14,0,0,6,"6"
65.5,144.5,16,39,19,5,19,15,0,0,6,"6"
65.5,145.5,16,38,19,5,18,15,0,0,6,"6"
65.5,146.5,16,37,19,6,19,16,0,0,6,"6"
65.5,147.5,15,38,19,6,19,16,0,0,6,"6"
65.5,15.5,10,37,21,10,16,14,0,0,6,"6"
65.5,150.5,15,36,18,5,19,16,0,0,6,"6"
65.5,151.5,15,36,17,5,19,16,0,0,6,"6"
65.5,153.5,15,37,17,6,18,16,0,0,6,"6"
65.5,154.5,14,36,17,5,18,17,0,0,6,"6"
65.5,157.5,14,35,16,5,18,16,0,0,6,"6"
65.5,158.5,14,34,16,5,18,16,0,0,6,"6"
65.5,159.5,14,35,17,5,18,16,0,0,6,"6"
65.5,16.5,13,40,25,15,19,15,0,0,6,"6"
65.5,17.5,12,41,24,16,18,16,0,0,6,"6"
65.5,170.5,13,35,17,4,18,15,0,0,7,"6"
65.5,171.5,13,33,16,4,16,15,0,0,6,"6"
65.5,172.5,13,32,16,3,16,15,0,0,6,"6"
65.5,173.5,12,31,16,3,16,15,0,0,5,"6"
65.5,174.5,10,32,16,2,16,14,0,0,5,"6"
65.5,18.5,12,44,26,16,20,16,0,0,7,"6"
65.5,19.5,13,47,26,15,21,15,0,0,7,"6"
65.5,20.5,13,48,27,17,22,15,0,0,8,"6"
65.5,21.5,15,47,29,22,21,15,0,0,9,"6"
65.5,25.5,17,55,28,20,25,17,0,0,9,"6"
65.5,26.5,14,52,28,18,23,15,0,0,7,"6"
65.5,27.5,15,53,28,19,24,15,0,0,6,"6"
65.5,28.5,17,52,30,16,23,15,0,0,6,"6"
65.5,29.5,17,54,30,16,23,16,0,0,7,"6"
65.5,30.5,16,57,33,16,23,15,0,0,9,"1"
65.5,34.5,15,56,32,21,23,14,0,0,11,"1"
65.5,41.5,14,45,23,14,24,14,0,0,12,"6"
65.5,42.5,15,45,24,15,25,14,0,0,13,"6"
65.5,43.5,14,45,25,15,25,14,0,0,13,"6"
65.5,46.5,14,50,28,15,26,15,0,0,13,"6"
65.5,49.5,14,49,27,14,25,14,0,0,12,"6"
65.5,51.5,13,50,28,14,24,15,0,0,13,"6"
65.5,52.5,12,50,28,14,24,16,0,0,12,"6"
65.5,53.5,13,48,29,14,23,16,0,0,11,"6"
65.5,56.5,12,46,30,13,22,16,0,0,10,"6"
65.5,57.5,12,48,30,13,20,17,0,0,11,"6"
65.5,58.5,13,46,30,13,19,20,0,0,10,"6"
65.5,59.5,13,48,30,12,19,19,0,0,11,"6"
65.5,60.5,13,48,27,11,18,18,0,0,11,"6"
65.5,61.5,13,49,26,11,18,19,0,0,11,"6"
65.5,62.5,11,49,25,11,19,19,0,0,11,"6"
65.5,63.5,14,50,25,11,18,21,0,0,9,"6"
65.5,64.5,14,54,26,11,19,21,0,0,9,"6"
65.5,65.5,15,53,26,10,18,20,0,0,8,"6"
65.5,66.5,14,51,25,11,18,20,0,0,8,"6"
65.5,67.5,14,52,25,11,18,19,0,0,8,"6"
65.5,68.5,14,51,23,10,18,18,0,0,8,"6"
65.5,72.5,14,48,21,10,18,20,0,0,8,"6"
65.5,73.5,14,47,20,10,19,19,0,0,8,"6"
65.5,74.5,14,46,19,8,18,19,0,0,8,"6"
65.5,75.5,15,46,18,8,18,18,0,0,7,"6"
65.5,76.5,15,44,19,8,18,15,0,0,7,"6"
65.5,77.5,14,41,19,9,18,16,0,0,7,"6"
65.5,80.5,14,44,20,8,19,16,0,0,9,"6"
65.5,81.5,14,44,21,7,19,16,0,0,9,"6"
66.5,-100.5,2,10,10,3,9,12,0,0,2,"6"
66.5,-101.5,2,10,11,3,9,12,0,0,2,"6"
66.5,-102.5,2,9,11,3,9,12,0,0,2,"6"
66.5,-103.5,2,9,11,3,9,12,0,0,2,"6"
66.5,-104.5,2,9,11,3,10,12,0,0,3,"6"
66.5,-105.5,3,8,11,3,11,13,0,0,3,"6"
66.5,-141.5,14,31,27,5,23,22,0,0,4,"6"
66.5,-142.5,16,30,27,5,23,22,0,0,4,"6"
66.5,-143.5,15,32,27,5,23,22,0,0,4,"6"
66.5,-155.5,14,30,24,5,21,21,0,0,4,"6"
66.5,-156.5,14,30,23,5,21,21,0,0,4,"6"
66.5,-157.5,14,29,21,6,21,20,0,0,3,"6"
66.5,-158.5,15,29,20,6,21,18,0,0,3,"6"
66.5,-164.5,13,32,18,7,17,19,0,0,3,"6"
66.5,-63.5,3,7,8,1,7,6,0,0,2,"6"
66.5,-64.5,3,7,8,1,7,6,0,0,2,"6"
66.5,-65.5,3,8,8,1,7,7,0,0,2,"6"
66.5,-66.5,3,11,8,4,7,7,0,0,2,"6"
66.5,-72.5,2,12,8,1,7,9,0,0,2,"6"
66.5,-73.5,2,13,8,2,7,9,0,0,2,"6"
66.5,-97.5,3,11,9,2,9,14,0,0,2,"6"
66.5,-98.5,3,11,9,3,9,13,0,0,2,"6"
66.5,-99.5,2,11,9,3,9,13,0,0,2,"6"
66.5,105.5,13,33,16,6,17,15,0,0,9,"6"
66.5,106.5,12,33,16,6,17,15,0,0,9,"6"
66.5,107.5,12,33,16,5,17,15,0,0,9,"6"
66.5,108.5,12,34,16,5,17,14,0,0,9,"6"
66.5,109.5,12,33,17,5,17,14,0,0,9,"6"
66.5,110.5,12,33,17,5,18,14,0,0,9,"6"
66.5,111.5,12,33,17,5,18,14,0,0,9,"6"
66.5,113.5,12,32,18,5,18,14,0,0,8,"6"
66.5,114.5,11,32,18,5,18,14,0,0,8,"6"
66.5,118.5,11,32,17,6,19,15,0,0,9,"6"
66.5,119.5,12,32,18,6,19,15,0,0,8,"6"
66.5,120.5,12,32,18,6,20,15,0,0,8,"6"
66.5,123.5,14,33,17,6,20,17,0,0,8,"6"
66.5,124.5,14,31,17,6,20,16,0,0,8,"6"
66.5,125.5,14,31,17,6,21,18,0,0,8,"6"
66.5,126.5,13,32,17,6,21,18,0,0,7,"6"
66.5,127.5,15,33,18,5,21,16,0,0,7,"6"
66.5,128.5,15,33,19,5,21,16,0,0,7,"6"
66.5,13.5,12,45,25,19,17,15,0,0,6,"6"
66.5,130.5,15,35,20,5,20,17,0,0,7,"6"
66.5,131.5,15,34,22,5,20,17,0,0,7,"6"
66.5,132.5,15,34,22,5,20,17,0,0,7,"6"
66.5,137.5,15,36,20,5,21,16,0,0,7,"6"
66.5,138.5,15,36,19,5,21,16,0,0,7,"6"
66.5,14.5,13,49,24,18,19,14,0,0,6,"6"
66.5,144.5,15,33,17,5,18,15,0,0,6,"6"
66.5,145.5,15,32,17,5,18,17,0,0,6,"6"
66.5,146.5,15,32,17,5,19,17,0,0,6,"6"
66.5,147.5,15,33,17,4,19,16,0,0,6,"6"
66.5,148.5,15,33,17,5,19,17,0,0,6,"6"
66.5,149.5,15,33,16,5,19,16,0,0,6,"6"
66.5,15.5,9,46,19,8,18,14,0,0,5,"6"
66.5,150.5,15,33,17,5,19,16,0,0,6,"6"
66.5,151.5,14,35,16,5,19,16,0,0,6,"6"
66.5,152.5,14,35,16,5,19,17,0,0,6,"6"
66.5,153.5,14,34,17,4,18,17,0,0,6,"6"
66.5,154.5,14,34,17,4,18,16,0,0,6,"6"
66.5,157.5,15,34,16,5,18,16,0,0,6,"6"
66.5,158.5,15,33,16,5,18,15,0,0,6,"6"
66.5,159.5,15,34,17,5,18,15,0,0,6,"6"
66.5,16.5,10,38,18,7,17,13,0,0,4,"6"
66.5,17.5,11,40,22,11,19,15,0,0,6,"6"
66.5,18.5,11,40,24,13,19,17,0,0,7,"6"
66.5,19.5,12,40,23,14,18,17,0,0,7,"6"
66.5,20.5,12,46,23,15,18,17,0,0,7,"6"
66.5,21.5,13,48,23,15,22,16,0,0,6,"6"
66.5,22.5,14,49,25,15,23,16,0,0,7,"6"
66.5,23.5,13,54,27,16,22,17,0,0,8,"6"
66.5,24.5,15,52,27,17,23,18,0,0,8,"6"
66.5,25.5,15,51,28,17,23,15,0,0,8,"6"
66.5,26.5,16,52,29,16,23,15,0,0,7,"6"
66.5,27.5,16,53,29,14,22,15,0,0,7,"6"
66.5,28.5,17,55,30,15,23,15,0,0,7,"6"
66.5,29.5,15,55,32,15,23,15,0,0,9,"6"
66.5,30.5,14,53,30,15,23,15,0,0,10,"6"
66.5,31.5,15,51,30,15,23,15,0,0,11,"6"
66.5,32.5,15,50,30,15,23,15,0,0,11,"6"
66.5,35.5,13,44,25,18,22,15,0,0,10,"6"
66.5,36.5,13,43,25,17,21,15,0,0,9,"6"
66.5,37.5,13,42,24,13,21,14,0,0,8,"6"
66.5,49.5,11,38,21,10,19,15,0,0,9,"6"
66.5,51.5,10,40,21,11,18,16,0,0,9,"6"
66.5,52.5,10,39,22,11,17,17,0,0,9,"6"
66.5,53.5,11,40,23,11,17,17,0,0,9,"6"
66.5,58.5,11,41,25,11,16,19,0,0,10,"6"
66.5,59.5,11,42,23,11,16,20,0,0,9,"6"
66.5,62.5,11,43,19,9,16,21,0,0,9,"6"
66.5,63.5,11,43,20,10,16,21,0,0,9,"6"
66.5,64.5,10,44,21,9,15,21,0,0,8,"6"
66.5,65.5,10,46,20,9,14,23,0,0,7,"6"
66.5,66.5,12,47,20,7,14,23,0,0,6,"6"
66.5,67.5,12,45,20,6,12,21,0,0,6,"6"
66.5,76.5,12,37,14,5,13,15,0,0,5,"6"
66.5,77.5,12,36,14,5,13,17,0,0,7,"6"
66.5,94.5,15,35,13,6,18,17,0,0,10,"6"
67.5,-100.5,2,12,9,2,9,13,0,0,2,"6"
67.5,-101.5,2,12,9,5,9,13,0,0,2,"6"
67.5,-102.5,2,12,10,3,9,13,0,0,2,"6"
67.5,-103.5,2,12,10,3,9,13,0,0,2,"6"
67.5,-104.5,2,12,10,3,10,13,0,0,2,"6"
67.5,-105.5,2,11,10,3,10,13,0,0,2,"6"
67.5,-119.5,6,15,14,6,17,15,0,0,5,"6"
67.5,-120.5,6,18,15,7,18,16,0,0,5,"6"
67.5,-121.5,6,19,15,6,18,16,0,0,6,"6"
67.5,-122.5,7,21,16,6,18,17,0,0,5,"6"
67.5,-139.5,9,27,24,5,23,23,0,0,4,"6"
67.5,-141.5,9,30,25,5,23,22,0,0,3,"6"
67.5,-142.5,9,32,25,5,23,22,0,0,3,"6"
67.5,-143.5,10,30,24,5,23,22,0,0,3,"6"
67.5,-144.5,11,31,23,5,21,23,0,0,3,"6"
67.5,-145.5,11,32,23,5,21,24,0,0,3,"6"
67.5,-146.5,11,32,23,4,21,22,0,0,3,"6"
67.5,-147.5,12,32,24,4,21,21,0,0,3,"6"
67.5,-148.5,12,30,24,3,21,21,0,0,3,"6"
67.5,-162.5,15,34,19,4,18,16,0,0,4,"6"
67.5,-163.5,10,28,16,5,17,16,0,0,2,"6"
67.5,-64.5,3,9,7,4,7,6,0,0,2,"6"
67.5,-65.5,3,7,7,1,6,6,0,0,2,"6"
67.5,-66.5,3,7,7,1,6,7,0,0,2,"6"
67.5,-67.5,3,8,8,1,6,7,0,0,2,"6"
67.5,-68.5,2,10,7,1,6,7,0,0,2,"6"
67.5,-97.5,2,12,8,2,9,13,0,0,2,"6"
67.5,-98.5,2,12,8,2,9,13,0,0,2,"6"
67.5,-99.5,2,12,8,2,9,13,0,0,2,"6"
67.5,105.5,13,30,13,6,17,14,0,0,8,"6"
67.5,106.5,13,28,13,6,17,15,0,0,8,"6"
67.5,107.5,13,28,13,5,17,15,0,0,8,"6"
67.5,108.5,13,27,13,5,17,15,0,0,8,"6"
67.5,109.5,13,27,13,5,17,15,0,0,8,"6"
67.5,110.5,13,27,13,5,18,16,0,0,8,"6"
67.5,113.5,13,29,13,5,18,16,0,0,8,"6"
67.5,114.5,13,29,14,5,18,16,0,0,8,"6"
67.5,115.5,12,29,14,5,18,16,0,0,7,"6"
67.5,116.5,12,29,14,5,19,16,0,0,7,"6"
67.5,117.5,12,29,14,5,19,17,0,0,7,"6"
67.5,118.5,12,29,14,5,19,17,0,0,7,"6"
67.5,119.5,12,30,14,6,19,15,0,0,7,"6"
67.5,120.5,12,30,15,6,19,15,0,0,8,"6"
67.5,121.5,13,28,16,6,18,14,0,0,8,"6"
67.5,122.5,13,28,17,6,18,15,0,0,8,"6"
67.5,123.5,14,27,17,6,18,15,0,0,8,"6"
67.5,124.5,15,26,17,6,18,15,0,0,9,"6"
67.5,127.5,14,30,16,5,19,15,0,0,8,"6"
67.5,128.5,13,31,17,5,20,14,0,0,7,"6"
67.5,134.5,15,31,19,5,21,17,0,0,7,"6"
67.5,135.5,15,31,20,5,21,16,0,0,6,"6"
67.5,136.5,15,31,18,5,21,16,0,0,6,"6"
67.5,137.5,15,33,18,4,21,16,0,0,6,"6"
67.5,138.5,15,32,15,4,20,15,0,0,6,"6"
67.5,139.5,15,32,16,4,20,15,0,0,6,"6"
67.5,140.5,15,32,16,4,19,16,0,0,6,"6"
67.5,141.5,15,32,15,4,19,17,0,0,6,"6"
67.5,144.5,13,28,16,5,18,19,0,0,6,"6"
67.5,145.5,13,28,16,5,18,18,0,0,6,"6"
67.5,146.5,13,29,16,5,19,18,0,0,6,"6"
67.5,147.5,13,28,16,5,19,16,0,0,6,"6"
67.5,148.5,14,29,16,4,19,16,0,0,6,"6"
67.5,149.5,14,29,16,4,17,15,0,0,6,"6"
67.5,150.5,15,30,16,5,17,15,0,0,6,"6"
67.5,151.5,15,31,16,5,17,16,0,0,6,"6"
67.5,152.5,15,31,16,5,17,16,0,0,6,"6"
67.5,153.5,15,32,17,5,17,16,0,0,6,"6"
67.5,155.5,14,34,18,6,17,17,0,0,6,"6"
67.5,156.5,14,33,19,6,17,16,0,0,6,"6"
67.5,157.5,14,34,19,6,17,16,0,0,6,"6"
67.5,158.5,14,34,19,7,17,17,0,0,6,"6"
67.5,16.5,13,43,19,9,16,12,0,0,4,"6"
67.5,17.5,11,35,16,5,17,12,0,0,3,"6"
67.5,18.5,11,44,17,9,17,15,0,0,6,"6"
67.5,19.5,12,44,24,11,18,17,0,0,7,"6"
67.5,20.5,11,43,24,12,19,16,0,0,8,"6"
67.5,21.5,11,40,25,13,18,16,0,0,8,"6"
67.5,22.5,11,42,25,12,18,16,0,0,7,"6"
67.5,23.5,14,47,27,13,18,15,0,0,6,"6"
67.5,24.5,14,48,28,13,21,16,0,0,7,"6"
67.5,25.5,13,48,26,13,21,15,0,0,8,"6"
67.5,26.5,15,48,27,13,21,15,0,0,7,"6"
67.5,27.5,16,48,27,12,23,15,0,0,7,"6"
67.5,28.5,15,50,26,11,23,16,0,0,7,"6"
67.5,29.5,15,52,28,14,23,15,0,0,8,"6"
67.5,30.5,15,51,27,14,23,15,0,0,9,"6"
67.5,31.5,15,50,27,14,24,16,0,0,10,"6"
67.5,32.5,14,49,27,14,23,18,0,0,10,"6"
67.5,33.5,14,46,25,14,22,17,0,0,11,"6"
67.5,34.5,14,46,25,13,22,16,0,0,11,"6"
67.5,35.5,13,43,24,11,20,16,0,0,11,"6"
67.5,36.5,13,42,22,11,19,16,0,0,9,"6"
67.5,37.5,12,40,22,11,19,15,0,0,6,"6"
67.5,38.5,12,36,21,13,18,13,0,0,4,"6"
67.5,39.5,10,36,20,11,14,12,0,0,5,"6"
67.5,44.5,9,25,14,4,13,13,0,0,4,"6"
67.5,48.5,9,28,13,9,12,12,0,0,4,"6"
67.5,49.5,9,29,13,5,12,15,0,0,7,"6"
67.5,50.5,9,33,13,10,12,15,0,0,7,"6"
67.5,52.5,9,34,16,10,15,15,0,0,7,"6"
67.5,53.5,9,34,16,9,15,15,0,0,6,"6"
67.5,54.5,9,33,16,8,16,16,0,0,6,"6"
67.5,59.5,8,33,15,7,13,16,0,0,6,"6"
67.5,60.5,9,34,13,7,12,17,0,0,6,"6"
67.5,64.5,11,35,14,6,13,18,0,0,6,"6"
67.5,65.5,10,36,14,6,13,19,0,0,6,"6"
67.5,78.5,9,30,13,5,13,16,0,0,4,"6"
68.5,-104.5,0,1,3,2,5,6,0,0,0,"6"
68.5,-105.5,2,11,10,5,10,13,0,0,2,"6"
68.5,-120.5,6,15,12,5,17,15,0,0,4,"6"
68.5,-121.5,6,16,13,5,16,15,0,0,4,"6"
68.5,-122.5,6,16,13,5,15,16,0,0,4,"6"
68.5,-123.5,6,18,13,5,15,14,0,0,4,"6"
68.5,-138.5,8,26,18,4,20,23,0,0,5,"6"
68.5,-139.5,8,24,18,4,20,20,0,0,5,"6"
68.5,-140.5,7,25,19,4,20,20,0,0,5,"6"
68.5,-141.5,6,21,20,4,20,21,0,0,4,"6"
68.5,-142.5,7,19,19,2,20,20,0,0,4,"6"
68.5,-143.5,7,19,17,3,19,19,0,0,4,"6"
68.5,-144.5,7,19,17,3,19,20,0,0,4,"6"
68.5,-145.5,7,24,16,3,19,19,0,0,4,"6"
68.5,-146.5,6,25,17,3,19,18,0,0,4,"6"
68.5,-147.5,6,24,17,4,18,19,0,0,4,"6"
68.5,-148.5,8,23,17,4,20,19,0,0,4,"6"
68.5,-149.5,9,23,17,4,20,18,0,0,4,"6"
68.5,-165.5,10,24,15,3,15,14,0,0,2,"6"
68.5,-68.5,3,7,7,1,6,6,0,0,2,"6"
68.5,-92.5,2,11,9,2,9,12,0,0,2,"6"
68.5,-93.5,2,11,9,2,9,12,0,0,2,"6"
68.5,115.5,12,25,13,3,14,17,0,0,6,"6"
68.5,116.5,12,25,13,3,14,16,0,0,6,"6"
68.5,118.5,13,26,13,3,14,16,0,0,6,"6"
68.5,119.5,13,25,13,3,14,15,0,0,6,"6"
68.5,120.5,13,25,13,3,15,15,0,0,7,"6"
68.5,121.5,13,25,13,3,14,15,0,0,8,"6"
68.5,122.5,13,25,13,3,16,16,0,0,8,"6"
68.5,123.5,13,24,13,3,16,16,0,0,8,"6"
68.5,134.5,13,28,19,4,17,16,0,0,6,"6"
68.5,135.5,11,29,17,4,17,16,0,0,6,"6"
68.5,136.5,11,30,16,4,17,14,0,0,6,"6"
68.5,137.5,12,30,16,4,17,13,0,0,6,"6"
68.5,138.5,12,31,15,4,17,13,0,0,6,"6"
68.5,139.5,12,31,14,4,17,14,0,0,6,"6"
68.5,140.5,12,30,14,4,17,14,0,0,7,"6"
68.5,141.5,13,31,14,4,17,15,0,0,7,"6"
68.5,144.5,13,30,14,4,16,16,0,0,7,"6"
68.5,145.5,13,28,14,4,16,16,0,0,6,"6"
68.5,146.5,12,28,14,4,16,16,0,0,6,"6"
68.5,147.5,12,28,13,4,16,16,0,0,6,"6"
68.5,148.5,12,28,13,4,16,15,0,0,6,"6"
68.5,149.5,12,29,15,4,17,15,0,0,5,"6"
68.5,155.5,12,34,17,6,17,16,0,0,5,"6"
68.5,156.5,12,34,17,6,17,18,0,0,5,"6"
68.5,157.5,12,36,18,6,16,18,0,0,5,"6"
68.5,158.5,12,35,18,6,16,19,0,0,5,"6"
68.5,159.5,12,37,18,5,15,19,0,0,6,"6"
68.5,16.5,2,13,12,7,8,7,0,0,1,"6"
68.5,160.5,13,39,19,7,16,18,0,0,6,"6"
68.5,170.5,7,30,13,3,12,17,0,0,1,"6"
68.5,18.5,12,49,20,11,18,12,0,0,7,"6"
68.5,19.5,13,47,18,10,18,12,0,0,4,"6"
68.5,20.5,9,46,17,7,16,14,0,0,4,"6"
68.5,21.5,11,45,20,9,18,15,0,0,5,"6"
68.5,22.5,14,45,22,9,20,15,0,0,5,"6"
68.5,23.5,13,48,24,9,20,15,0,0,6,"6"
68.5,24.5,13,46,23,9,20,16,0,0,7,"6"
68.5,25.5,15,47,25,8,19,15,0,0,5,"6"
68.5,26.5,15,45,25,10,20,17,0,0,6,"6"
68.5,27.5,15,42,25,10,21,16,0,0,7,"6"
68.5,28.5,16,44,26,10,21,17,0,0,8,"6"
68.5,29.5,15,47,26,13,22,17,0,0,8,"6"
68.5,30.5,14,47,25,13,21,16,0,0,8,"6"
68.5,31.5,13,44,25,15,21,17,0,0,7,"6"
68.5,32.5,14,44,22,15,19,15,0,0,7,"6"
68.5,37.5,8,36,19,13,12,12,0,0,4,"6"
68.5,44.5,8,28,11,7,11,11,0,0,4,"6"
68.5,53.5,8,25,12,3,12,14,0,0,3,"6"
68.5,55.5,9,29,11,7,12,15,0,0,3,"6"
68.5,56.5,8,27,11,7,12,14,0,0,3,"6"
68.5,62.5,8,30,10,5,12,16,0,0,3,"6"
68.5,63.5,7,29,11,4,12,17,0,0,3,"6"
68.5,64.5,7,27,11,4,12,17,0,0,3,"6"
68.5,69.5,8,25,11,4,12,16,0,0,2,"6"
68.5,78.5,7,25,12,3,11,13,0,0,2,"6"
68.5,79.5,7,26,11,3,12,14,0,0,2,"6"
68.5,91.5,13,30,12,3,17,17,0,0,7,"6"
68.5,92.5,13,30,12,3,17,16,0,0,7,"6"
68.5,93.5,13,30,12,3,17,15,0,0,7,"6"
68.5,94.5,13,30,12,3,17,16,0,0,7,"6"
68.5,95.5,13,30,12,3,17,16,0,0,7,"6"
68.5,96.5,12,28,12,3,16,16,0,0,7,"6"
69.5,-121.5,5,14,11,5,13,15,0,0,3,"6"
69.5,-122.5,5,15,12,5,13,15,0,0,3,"6"
69.5,-128.5,7,20,16,6,15,17,0,0,5,"6"
69.5,-129.5,7,19,15,6,16,17,0,0,5,"6"
69.5,-139.5,5,22,12,3,15,16,0,0,4,"6"
69.5,-140.5,4,22,13,3,15,18,0,0,4,"6"
69.5,-141.5,4,21,15,3,16,18,0,0,3,"6"
69.5,-142.5,5,21,15,2,15,18,0,0,3,"6"
69.5,-143.5,5,22,16,3,15,18,0,0,3,"6"
69.5,-144.5,5,24,16,3,15,17,0,0,3,"6"
69.5,-145.5,4,24,16,3,16,17,0,0,3,"6"
69.5,-146.5,4,25,15,3,17,16,0,0,3,"6"
69.5,-147.5,5,25,15,3,17,16,0,0,4,"6"
69.5,-148.5,5,25,15,3,17,15,0,0,4,"6"
69.5,-162.5,6,26,13,3,14,15,0,0,2,"6"
69.5,133.5,11,30,18,4,16,20,0,0,6,"6"
69.5,134.5,11,30,17,4,16,18,0,0,6,"6"
69.5,135.5,11,29,16,4,16,18,0,0,6,"6"
69.5,137.5,9,30,14,4,16,17,0,0,6,"6"
69.5,138.5,9,29,13,4,16,16,0,0,6,"6"
69.5,139.5,9,29,11,4,17,14,0,0,5,"6"
69.5,140.5,9,28,11,4,17,15,0,0,4,"6"
69.5,144.5,9,29,12,4,16,18,0,0,5,"6"
69.5,145.5,9,28,12,4,15,17,0,0,5,"6"
69.5,146.5,9,29,12,3,15,17,0,0,5,"6"
69.5,147.5,9,29,11,3,15,18,0,0,5,"6"
69.5,148.5,9,29,11,3,14,18,0,0,5,"6"
69.5,152.5,9,31,11,4,14,18,0,0,6,"6"
69.5,153.5,9,30,11,3,14,19,0,0,5,"6"
69.5,154.5,9,31,12,3,14,18,0,0,5,"6"
69.5,155.5,9,28,13,3,14,18,0,0,5,"6"
69.5,157.5,8,29,12,3,13,18,0,0,5,"6"
69.5,158.5,5,28,11,3,13,19,0,0,5,"6"
69.5,159.5,5,26,14,2,13,18,0,0,5,"6"
69.5,160.5,5,26,14,4,12,18,0,0,5,"6"
69.5,161.5,5,24,15,4,12,17,0,0,4,"6"
69.5,162.5,5,26,15,5,11,15,0,0,4,"6"
69.5,171.5,5,23,13,3,11,17,0,0,1,"6"
69.5,172.5,5,21,12,3,11,17,0,0,1,"6"
69.5,18.5,13,51,26,22,18,13,0,0,7,"6"
69.5,19.5,12,46,23,17,16,13,0,0,8,"6"
69.5,20.5,12,45,21,15,17,12,0,0,8,"6"
69.5,21.5,12,50,20,14,17,11,0,0,7,"6"
69.5,22.5,11,48,20,15,17,13,0,0,6,"6"
69.5,23.5,11,47,19,12,19,11,0,0,5,"6"
69.5,24.5,11,45,19,11,19,13,0,0,5,"6"
69.5,25.5,11,44,20,11,18,15,0,0,4,"6"
69.5,26.5,13,44,20,13,15,15,0,0,4,"6"
69.5,27.5,12,45,20,12,15,15,0,0,6,"6"
69.5,28.5,14,44,21,12,17,16,0,0,6,"6"
69.5,29.5,16,47,24,16,17,16,0,0,8,"6"
69.5,30.5,14,43,18,14,14,14,0,0,6,"6"
69.5,31.5,12,41,22,16,12,13,0,0,5,"6"
69.5,60.5,6,25,11,8,12,13,0,0,2,"6"
69.5,62.5,6,22,11,7,12,13,0,0,2,"6"
69.5,63.5,6,22,11,7,12,13,0,0,2,"6"
69.5,68.5,4,21,10,3,11,16,0,0,2,"6"
69.5,69.5,4,19,10,3,11,17,0,0,2,"6"
69.5,70.5,4,20,10,3,10,16,0,0,2,"6"
69.5,75.5,6,17,7,3,10,13,0,0,2,"6"
69.5,76.5,6,17,7,3,10,14,0,0,2,"6"
69.5,77.5,7,18,7,3,10,13,0,0,2,"6"
69.5,82.5,7,25,10,3,10,16,0,0,2,"6"
69.5,83.5,7,24,11,3,10,16,0,0,2,"6"
69.5,91.5,12,29,11,4,14,15,0,0,7,"6"
69.5,92.5,12,28,10,3,15,14,0,0,7,"6"
69.5,93.5,12,28,10,2,15,14,0,0,7,"6"
69.5,94.5,13,29,11,2,14,16,0,0,6,"6"
69.5,95.5,13,29,11,2,14,16,0,0,6,"6"
7.5,-0.5,150,127,46,52,34,31,30,8,19,"2"
7.5,-1.5,149,126,47,53,32,33,31,8,17,"2"
7.5,-10.5,157,138,38,56,25,24,34,8,16,"4"
7.5,-11.5,143,137,40,58,23,24,31,7,18,"2"
7.5,-2.5,154,128,46,57,31,32,32,8,16,"4"
7.5,-3.5,163,126,49,60,33,29,32,9,19,"4"
7.5,-4.5,165,133,52,59,36,30,32,9,22,"4"
7.5,-5.5,161,136,51,53,36,31,32,11,23,"2"
7.5,-59.5,207,115,60,91,33,19,76,27,24,"5"
7.5,-6.5,172,138,47,60,33,33,37,11,20,"4"
7.5,-60.5,209,108,62,93,34,17,80,26,24,"5"
7.5,-61.5,230,111,57,97,34,18,79,25,24,"5"
7.5,-62.5,225,113,50,98,33,17,79,24,23,"5"
7.5,-63.5,227,112,54,94,34,19,80,25,26,"5"
7.5,-64.5,240,113,50,99,37,18,78,27,27,"5"
7.5,-65.5,207,112,49,97,33,17,73,26,26,"5"
